path,nearest_neighbor_distance_mean,nearest_neighbor_distance_median,nearest_neighbor_distance_min,nearest_neighbor_distance_max,nearest_neighbor_distance_mean_1090percentile,nearest_neighbor_distance_median_1090percentile,nearest_neighbor_distance_min_1090percentile,nearest_neighbor_distance_max_1090percentile,relational_similarity,close_value_ratio_0.1,close_value_ratio_1090percentile_0.1,close_value_ratio_0.2,close_value_ratio_1090percentile_0.2,close_value_ratio_0.3,close_value_ratio_1090percentile_0.3,close_value_ratio_0.4,close_value_ratio_1090percentile_0.4,close_value_ratio_0.5,close_value_ratio_1090percentile_0.5,similarity_ratio,nearest_neighbor_accuracy,gmm_log_likelihood,detection_rate_xgb_mean,detection_rate_xgb_max,detection_rate_xgb_min,nearest_neighbors_aia_closest_True__match_error__PINCP,nearest_neighbors_aia_closest_True__range_overlap__PINCP,nearest_neighbors_aia_closest_True__guess_in_range__PINCP,nearest_neighbors_aia_closest_False__match_error__PINCP,nearest_neighbors_aia_closest_False__range_overlap__PINCP,nearest_neighbors_aia_closest_False__guess_in_range__PINCP,qid_ml_aia__match_error__PINCP,qid_ml_aia__range_overlap__PINCP,qid_ml_aia__guess_in_range__PINCP
../output/ACSIncome/privacy/Synthetic/ddpm_2_syn.json,0.3177759647369385,0.3225868046283722,0.0,0.5718909502029419,0.3196748197078705,0.3231595754623413,0.19793252646923065,0.4330126941204071,0.8947368421052632,0.011886849232621125,0.0,0.13361420403250074,0.04291604197901049,0.40279867589527535,0.37818590704647675,0.7857357809208546,0.8551349325337332,0.9866084863075534,1.0,0.09780318988865483,0.9387221450711176,-8.758452864278969,0.9748920907046021,0.9765639248586541,0.9736458143352179,65247.7414986458,0.6407203504896182,0.7515798976828167,52965.07968702979,0.6571837061954102,0.7911525729762263,58273.13892566085,0.6447588685965635,0.7351790550707192
../output/ACSIncome/privacy/Synthetic/ctgan_2_syn.json,0.19611138105392456,0.19767461717128754,0.0,0.5002040266990662,0.19598603248596191,0.19767461717128754,0.0953303724527359,0.2671058773994446,0.9230769230769231,0.11360216671682215,0.021682242990654205,0.6397833283177852,0.6753271028037383,0.9339452302136624,1.0,0.993680409268733,1.0,0.9998495335540174,1.0,0.513241047246464,0.6643068288808499,-4.032584642918498,0.8342148458872879,0.837588911180011,0.8313879263177093,54248.5579295817,0.6676139372267673,0.7976226301534758,42930.712970207634,0.724219505781288,0.8567559434246164,44503.73400654823,0.7148465556271557,0.8453204935299429
../output/ACSIncome/privacy/Synthetic/ctgan_4_syn.json,0.1952803134918213,0.19767461717128754,0.0,0.4678298532962799,0.1954207420349121,0.19767461717128754,0.094050832092762,0.26669973134994507,0.9230769230769231,0.11646102919049052,0.02434001123385134,0.6418898585615408,0.6781501591462273,0.9333433644297322,1.0,0.9942822750526633,1.0,1.0,1.0,0.5225699668973819,0.6586267361106983,-4.031443376671947,0.8357346951182442,0.83831843881087,0.8333941273025716,52900.88925669576,0.6751959351380401,0.8102618116160096,41932.32524826964,0.7294999771660194,0.8669876617514294,43189.772940560775,0.7209938173271874,0.8567559434246164
../output/ACSIncome/privacy/Synthetic/tvae_0_syn.json,0.23760317265987396,0.2183668166399002,0.0,0.5317830443382263,0.2351246327161789,0.21724143624305725,0.1768127679824829,0.3322770893573761,0.8648648648648649,0.059283779717123085,0.0,0.421456515197111,0.4068618310647026,0.7831778513391514,0.8551184038784263,0.9691543785735781,1.0,0.9990972013241047,1.0,0.2925067709900692,0.8315523269409744,-3.9114943924531196,0.9721867590734998,0.9725515228889294,0.9718219952580704,50452.4195004514,0.6680148792838155,0.8239542582004213,39465.008727053864,0.7249110050585648,0.8690941919951851,43136.345861877475,0.6804698403839818,0.8176346674691544
../output/ACSIncome/privacy/Synthetic/ddpm_4_syn.json,0.31991803646087646,0.328230619430542,0.0035712462849915028,0.5729221701622009,0.3207710087299347,0.3265945613384247,0.19793252646923065,0.4331452250480652,0.8947368421052632,0.011435449894673488,0.0,0.12278061992175744,0.037099179716629384,0.3976828167318688,0.37770320656226697,0.7676798074029492,0.8361297539149888,0.9875112849834486,1.0,0.091784532049353,0.9419759911633976,-8.750816585862093,0.9748008997507447,0.9757432062739376,0.9737370052890754,69658.89828468251,0.622188740702168,0.7360818537466145,53374.43436653628,0.6601278199205732,0.7876918447186277,54787.54735724409,0.6554510952958335,0.7669274751730364
../output/ACSIncome/privacy/Synthetic/ctgan_3_syn.json,0.19559012353420258,0.19767461717128754,0.0,0.4886910021305084,0.1961645483970642,0.19767461717128754,0.09672491997480392,0.26634082198143005,0.8947368421052632,0.11194703581101415,0.015557638238050609,0.6429431236834185,0.6770384254920337,0.9380078242551911,1.0,0.9951850737285586,1.0,1.0,1.0,0.5222690340054168,0.6552035777675267,-4.034798459929063,0.8330597604717612,0.834944373518147,0.8314791172715666,54808.48450195607,0.675091160341898,0.7992777610592838,44003.334336442975,0.7184256181200841,0.8465242250978032,45018.91226615068,0.7112603882540541,0.8390009027986759
../output/ACSIncome/privacy/Synthetic/ddpm_3_syn.json,0.32267841696739197,0.33076709508895874,0.0,0.5661418437957764,0.32558518648147583,0.3307960331439972,0.1981579214334488,0.4331452250480652,0.918918918918919,0.01354198013842913,0.0,0.12007222389407163,0.02498121712997746,0.375413782726452,0.34372652141247184,0.7726452001203732,0.8395942900075132,0.9869094191995185,1.0,0.09223593138730063,0.9407534590726343,-8.746319848332417,0.9728250957505016,0.9738281962429327,0.9720043771657851,64474.884441769485,0.6433886157387332,0.7595546193198917,52132.860969003916,0.6685144273053573,0.7995786939512489,54465.630552317125,0.6637279226497863,0.7619620824556124
../output/ACSIncome/privacy/input/train.json,0.15974771976470947,0.17692092061042786,0.0,0.5,0.15909722447395325,0.17692092061042786,0.05356869846582413,0.25205764174461365,0.9473684210526315,0.3007824255191092,0.25421190565331336,0.7922058380981041,0.8655934107076001,0.952603069515498,1.0,0.9962383388504363,1.0,0.9998495335540174,1.0,0.7905507071922961,0.48241017360340016,-3.9331246006022083,0.7859140373274971,0.787342695604596,0.7849717308043043,42084.06620523623,0.7442440987327688,0.8719530544688534,33857.840024074634,0.7764228864146008,0.8943725549202528,33024.32542341716,0.7818762095685394,0.8863978332831779
